TagName,Protocol,IP,DataType,DbNumber,StartAddress,Length,Bit,MesName,MesDataType,LowerLimit,UpperLimit,IsChecked,IsUpload
Tighten the data[11].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,774,4,0,TorqueResult11,NUMBER,0,999,TRUE,TRUE
Tighten the data[11].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,778,4,0,AngleResult11,NUMBER,0,999,TRUE,TRUE
Tighten the data[12].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,782,2,0,ResultOK12,NUMBER,0,999,FALSE,FALSE
Tighten the data[12].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,784,2,0,OrderNo12,NUMBER,0,999,FALSE,FALSE
Tighten the data[12].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,786,2,0,ProgramNo12,NUMBER,0,999,FALSE,FALSE
Tighten the data[12].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,788,4,0,TorqueResult12,NUMBER,0,999,TRUE,TRUE
Tighten the data[12].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,792,4,0,AngleResult12,NUMBER,0,999,TRUE,TRUE
Tighten the data[13].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,796,2,0,ResultOK13,NUMBER,0,999,FALSE,FALSE
Tighten the data[13].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,798,2,0,OrderNo13,NUMBER,0,999,FALSE,FALSE
Tighten the data[13].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,800,2,0,ProgramNo13,NUMBER,0,999,FALSE,FALSE
Tighten the data[13].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,802,4,0,TorqueResult13,NUMBER,0,999,TRUE,TRUE
Tighten the data[13].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,806,4,0,AngleResult13,NUMBER,0,999,TRUE,TRUE
Tighten the data[14].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,810,2,0,ResultOK14,NUMBER,0,999,FALSE,FALSE
Tighten the data[14].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,812,2,0,OrderNo14,NUMBER,0,999,FALSE,FALSE
Tighten the data[14].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,814,2,0,ProgramNo14,NUMBER,0,999,FALSE,FALSE
Tighten the data[14].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,816,4,0,TorqueResult14,NUMBER,0,999,TRUE,TRUE
Tighten the data[14].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,820,4,0,AngleResult14,NUMBER,0,999,TRUE,TRUE
Tighten the data[15].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,824,2,0,ResultOK15,NUMBER,0,999,FALSE,FALSE
Tighten the data[15].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,826,2,0,OrderNo15,NUMBER,0,999,FALSE,FALSE
Tighten the data[15].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,828,2,0,ProgramNo15,NUMBER,0,999,FALSE,FALSE
Tighten the data[15].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,830,4,0,TorqueResult15,NUMBER,0,999,TRUE,TRUE
Tighten the data[15].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,834,4,0,AngleResult15,NUMBER,0,999,TRUE,TRUE
Tighten the data[16].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,838,2,0,ResultOK16,NUMBER,0,999,FALSE,FALSE
Tighten the data[16].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,840,2,0,OrderNo16,NUMBER,0,999,FALSE,FALSE
Tighten the data[16].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,842,2,0,ProgramNo16,NUMBER,0,999,FALSE,FALSE
Tighten the data[16].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,844,4,0,TorqueResult16,NUMBER,0,999,TRUE,TRUE
Tighten the data[16].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,848,4,0,AngleResult16,NUMBER,0,999,TRUE,TRUE
Tighten the data[17].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,852,2,0,ResultOK17,NUMBER,0,999,FALSE,FALSE
Tighten the data[17].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,854,2,0,OrderNo17,NUMBER,0,999,FALSE,FALSE
Tighten the data[17].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,856,2,0,ProgramNo17,NUMBER,0,999,FALSE,FALSE
Tighten the data[17].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,858,4,0,TorqueResult17,NUMBER,0,999,TRUE,TRUE
Tighten the data[17].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,862,4,0,AngleResult17,NUMBER,0,999,TRUE,TRUE
Tighten the data[18].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,866,2,0,ResultOK18,NUMBER,0,999,FALSE,FALSE
Tighten the data[18].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,868,2,0,OrderNo18,NUMBER,0,999,FALSE,FALSE
Tighten the data[18].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,870,2,0,ProgramNo18,NUMBER,0,999,FALSE,FALSE
Tighten the data[18].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,872,4,0,TorqueResult18,NUMBER,0,999,TRUE,TRUE
Tighten the data[18].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,876,4,0,AngleResult18,NUMBER,0,999,TRUE,TRUE
Tighten the data[19].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,880,2,0,ResultOK19,NUMBER,0,999,FALSE,FALSE
Tighten the data[19].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,882,2,0,OrderNo19,NUMBER,0,999,FALSE,FALSE
Tighten the data[19].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,884,2,0,ProgramNo19,NUMBER,0,999,FALSE,FALSE
Tighten the data[19].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,886,4,0,TorqueResult19,NUMBER,0,999,TRUE,TRUE
Tighten the data[19].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,890,4,0,AngleResult19,NUMBER,0,999,TRUE,TRUE
Tighten the data[20].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,894,2,0,ResultOK20,NUMBER,0,999,FALSE,FALSE
Tighten the data[20].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,896,2,0,OrderNo20,NUMBER,0,999,FALSE,FALSE
Tighten the data[20].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,898,2,0,ProgramNo20,NUMBER,0,999,FALSE,FALSE
Tighten the data[20].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,900,4,0,TorqueResult20,NUMBER,0,999,TRUE,TRUE
Tighten the data[20].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,904,4,0,AngleResult20,NUMBER,0,999,TRUE,TRUE
Tighten the data[21].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,908,2,0,ResultOK21,NUMBER,0,999,FALSE,FALSE
Tighten the data[21].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,910,2,0,OrderNo21,NUMBER,0,999,FALSE,FALSE
Tighten the data[21].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,912,2,0,ProgramNo21,NUMBER,0,999,FALSE,FALSE
Tighten the data[21].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,914,4,0,TorqueResult21,NUMBER,0,999,TRUE,TRUE
Tighten the data[21].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,918,4,0,AngleResult21,NUMBER,0,999,TRUE,TRUE
Tighten the data[22].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,922,2,0,ResultOK22,NUMBER,0,999,FALSE,FALSE
Tighten the data[22].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,924,2,0,OrderNo22,NUMBER,0,999,FALSE,FALSE
Tighten the data[22].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,926,2,0,ProgramNo22,NUMBER,0,999,FALSE,FALSE
Tighten the data[22].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,928,4,0,TorqueResult22,NUMBER,0,999,TRUE,TRUE
Tighten the data[22].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,932,4,0,AngleResult22,NUMBER,0,999,TRUE,TRUE
Tighten the data[23].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,936,2,0,ResultOK23,NUMBER,0,999,FALSE,FALSE
Tighten the data[23].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,938,2,0,OrderNo23,NUMBER,0,999,FALSE,FALSE
Tighten the data[23].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,940,2,0,ProgramNo23,NUMBER,0,999,FALSE,FALSE
Tighten the data[23].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,942,4,0,TorqueResult23,NUMBER,0,999,TRUE,TRUE
Tighten the data[23].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,946,4,0,AngleResult23,NUMBER,0,999,TRUE,TRUE
Tighten the data[24].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,950,2,0,ResultOK24,NUMBER,0,999,FALSE,FALSE
Tighten the data[24].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,952,2,0,OrderNo24,NUMBER,0,999,FALSE,FALSE
Tighten the data[24].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,954,2,0,ProgramNo24,NUMBER,0,999,FALSE,FALSE
Tighten the data[24].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,956,4,0,TorqueResult24,NUMBER,0,999,TRUE,TRUE
Tighten the data[24].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,960,4,0,AngleResult24,NUMBER,0,999,TRUE,TRUE
Tighten the data[25].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,964,2,0,ResultOK25,NUMBER,0,999,FALSE,FALSE
Tighten the data[25].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,966,2,0,OrderNo25,NUMBER,0,999,FALSE,FALSE
Tighten the data[25].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,968,2,0,ProgramNo25,NUMBER,0,999,FALSE,FALSE
Tighten the data[25].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,970,4,0,TorqueResult25,NUMBER,0,999,TRUE,TRUE
Tighten the data[25].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,974,4,0,AngleResult25,NUMBER,0,999,TRUE,TRUE
Tighten the data[26].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,978,2,0,ResultOK26,NUMBER,0,999,FALSE,FALSE
Tighten the data[26].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,980,2,0,OrderNo26,NUMBER,0,999,FALSE,FALSE
Tighten the data[26].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,982,2,0,ProgramNo26,NUMBER,0,999,FALSE,FALSE
Tighten the data[26].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,984,4,0,TorqueResult26,NUMBER,0,999,TRUE,TRUE
Tighten the data[26].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,988,4,0,AngleResult26,NUMBER,0,999,TRUE,TRUE
Tighten the data[27].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,992,2,0,ResultOK27,NUMBER,0,999,FALSE,FALSE
Tighten the data[27].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,994,2,0,OrderNo27,NUMBER,0,999,FALSE,FALSE
Tighten the data[27].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,996,2,0,ProgramNo27,NUMBER,0,999,FALSE,FALSE
Tighten the data[27].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,998,4,0,TorqueResult27,NUMBER,0,999,TRUE,TRUE
Tighten the data[27].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1002,4,0,AngleResult27,NUMBER,0,999,TRUE,TRUE
Tighten the data[28].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1006,2,0,ResultOK28,NUMBER,0,999,FALSE,FALSE
Tighten the data[28].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1008,2,0,OrderNo28,NUMBER,0,999,FALSE,FALSE
Tighten the data[28].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1010,2,0,ProgramNo28,NUMBER,0,999,FALSE,FALSE
Tighten the data[28].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1012,4,0,TorqueResult28,NUMBER,0,999,TRUE,TRUE
Tighten the data[28].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1016,4,0,AngleResult28,NUMBER,0,999,TRUE,TRUE
Tighten the data[29].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1020,2,0,ResultOK29,NUMBER,0,999,FALSE,FALSE
Tighten the data[29].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1022,2,0,OrderNo29,NUMBER,0,999,FALSE,FALSE
Tighten the data[29].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1024,2,0,ProgramNo29,NUMBER,0,999,FALSE,FALSE
Tighten the data[29].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1026,4,0,TorqueResult29,NUMBER,0,999,TRUE,TRUE
Tighten the data[29].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1030,4,0,AngleResult29,NUMBER,0,999,TRUE,TRUE
Tighten the data[30].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1034,2,0,ResultOK30,NUMBER,0,999,FALSE,FALSE
Tighten the data[30].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1036,2,0,OrderNo30,NUMBER,0,999,FALSE,FALSE
Tighten the data[30].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1038,2,0,ProgramNo30,NUMBER,0,999,FALSE,FALSE
Tighten the data[30].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1040,4,0,TorqueResult30,NUMBER,0,999,TRUE,TRUE
Tighten the data[30].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1044,4,0,AngleResult30,NUMBER,0,999,TRUE,TRUE
Tighten the data[31].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1048,2,0,ResultOK31,NUMBER,0,999,FALSE,FALSE
Tighten the data[31].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1050,2,0,OrderNo31,NUMBER,0,999,FALSE,FALSE
Tighten the data[31].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1052,2,0,ProgramNo31,NUMBER,0,999,FALSE,FALSE
Tighten the data[31].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1054,4,0,TorqueResult31,NUMBER,0,999,TRUE,TRUE
Tighten the data[31].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1058,4,0,AngleResult31,NUMBER,0,999,TRUE,TRUE
Tighten the data[32].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1062,2,0,ResultOK32,NUMBER,0,999,FALSE,FALSE
Tighten the data[32].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1064,2,0,OrderNo32,NUMBER,0,999,FALSE,FALSE
Tighten the data[32].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1066,2,0,ProgramNo32,NUMBER,0,999,FALSE,FALSE
Tighten the data[32].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1068,4,0,TorqueResult32,NUMBER,0,999,TRUE,TRUE
Tighten the data[32].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1072,4,0,AngleResult32,NUMBER,0,999,TRUE,TRUE
Tighten the data[33].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1076,2,0,ResultOK33,NUMBER,0,999,FALSE,FALSE
Tighten the data[33].OrderNo,SIEMENSS7,172.16.33.2,SHORT,200,1078,2,0,OrderNo33,NUMBER,0,999,FALSE,FALSE
Tighten the data[33].ProgramNo,SIEMENSS7,172.16.33.2,SHORT,200,1080,2,0,ProgramNo33,NUMBER,0,999,FALSE,FALSE
Tighten the data[33].TorqueResult,SIEMENSS7,172.16.33.2,REAL,200,1082,4,0,TorqueResult33,NUMBER,0,999,TRUE,TRUE
Tighten the data[33].AngleResult,SIEMENSS7,172.16.33.2,REAL,200,1086,4,0,AngleResult33,NUMBER,0,999,TRUE,TRUE
Tighten the data[34].ResultOK,SIEMENSS7,172.16.33.2,SHORT,200,1090,2,0,ResultOK34,NUMBER,0,999,FALSE,FALSE
